Date,Price,Open,High,Low
8-Jun-09,88.16,87.92,88.43,87.2
9-Jun-09,88.19,88.15,89.24,87.4
10-Jun-09,88.58,88.22,89.45,87.93
11-Jun-09,88.5,88.54,89.34,88.28
12-Jun-09,87.94,88.42,88.75,87.26
15-Jun-09,86.37,87.82,88.03,85.93
16-Jun-09,84.88,86.42,86.59,84.78
17-Jun-09,84.66,84.88,85.77,83.65
18-Jun-09,85.3,84.43,85.72,84.12
19-Jun-09,84.78,85.25,86.09,84.57
22-Jun-09,83.09,84.76,84.92,82.88
23-Jun-09,82.75,83.09,83.54,82.05
24-Jun-09,82.83,82.73,83.53,82.5
25-Jun-09,83.06,82.79,83.72,82.55
26-Jun-09,82.64,83.1,83.61,82.36
29-Jun-09,83.06,82.61,83.21,82.24
30-Jun-09,82.87,83.07,83.41,82.57
1-Jul-09,84.07,82.82,84.47,82.72
2-Jul-09,82.4,84.08,84.33,82.32
3-Jul-09,82.74,82.44,83.13,82.25
6-Jul-09,82.24,82.64,82.69,81.27
7-Jul-09,81.34,82.23,82.57,81.15
8-Jul-09,79.57,81.28,81.42,78.51
9-Jul-09,80,79.34,80.7,79.21
10-Jul-09,79.47,79.96,80.25,78.74
13-Jul-09,80.8,79.48,80.84,78.74
14-Jul-09,82.62,80.77,82.79,80.51
15-Jul-09,84.64,82.55,84.98,82.3
16-Jul-09,83.94,84.63,84.72,83.28
17-Jul-09,84.59,83.89,84.69,83.48
20-Jul-09,85.1,84.52,85.9,84.4
21-Jul-09,84.91,85.12,86.01,84.01
22-Jul-09,85.04,84.77,85.57,84.04
23-Jul-09,87.13,85.02,87.86,84.94
24-Jul-09,87.22,87.18,87.88,86.61
27-Jul-09,88.04,87.2,88.4,87
28-Jul-09,87.52,88.06,88.49,86.21
29-Jul-09,87.17,87.35,87.75,86.39
30-Jul-09,88.19,87.11,88.65,86.91
31-Jul-09,87.83,88.06,88.97,87.34
3-Aug-09,89.38,87.91,89.53,87.65
4-Aug-09,88.91,89.28,89.73,88.33
5-Aug-09,88.69,88.74,89.23,88
6-Aug-09,88.48,88.65,89.65,88.3
7-Aug-09,90.23,88.48,90.34,87.66
10-Aug-09,89.21,90.16,90.29,88.8
11-Aug-09,87.13,89.22,89.29,86.7
12-Aug-09,88.25,87.07,88.84,85.88
13-Aug-09,87.79,88.25,89.19,87.21
14-Aug-09,86.44,87.69,87.96,85.97
17-Aug-09,85.34,86.17,86.26,84.7
18-Aug-09,85.91,85.29,86.38,85.16
19-Aug-09,85.91,85.93,86.31,84.39
20-Aug-09,86.6,85.89,86.7,85.37
21-Aug-09,87.3,86.52,87.69,85.42
24-Aug-09,87.76,87.4,88.42,87.31
25-Aug-09,86.69,87.73,88.08,86.39
26-Aug-09,85.84,86.69,87.02,85.6
27-Aug-09,85.94,85.78,86.36,84.86
28-Aug-09,85.73,85.9,86.97,85.51
31-Aug-09,85.03,85.56,85.71,83.76
1-Sep-09,84.16,84.92,85.77,83.94
2-Sep-09,83.43,84.12,84.55,83.13
3-Sep-09,84.02,83.43,84.31,83.16
4-Sep-09,85.47,83.99,85.83,83.77
7-Sep-09,86.34,85.53,86.6,85.49
8-Sep-09,85.53,86.31,86.42,85.19
9-Sep-09,85.36,85.5,85.93,84.85
10-Sep-09,85.16,85.24,85.55,84.4
11-Sep-09,84.25,85.15,85.23,83.74
14-Sep-09,83.9,83.93,84.07,83.01
15-Sep-09,84.89,83.86,85.06,83.72
16-Sep-09,85.22,84.79,85.44,84.26
17-Sep-09,85.47,85.17,86.08,85.09
18-Sep-09,85.39,85.39,85.68,84.71
21-Sep-09,85.31,85.45,85.9,84.97
22-Sep-09,85.28,85.29,85.74,84.85
23-Sep-09,84.92,85.22,85.66,84.72
24-Sep-09,83.8,84.89,85.16,83.49
25-Sep-09,82.16,83.8,83.84,81.96
28-Sep-09,82.59,82.11,82.65,80.62
29-Sep-09,83.02,82.58,83.34,82.33
30-Sep-09,84,83.04,84.03,82.76
1-Oct-09,82.67,83.88,84.19,82.58
2-Oct-09,83.19,82.61,83.2,81.24
5-Oct-09,83.66,82.7,84.03,82.7
6-Oct-09,83.78,83.62,84.17,83.14
7-Oct-09,83.44,83.79,84.34,83.19
8-Oct-09,84.1,83.42,84.25,83.26
9-Oct-09,86.12,83.97,86.22,83.92
12-Oct-09,86.77,86.01,87.36,85.94
13-Oct-09,86.9,86.75,87.25,86.46
14-Oct-09,87.3,86.88,87.41,86.42
15-Oct-09,87.6,87.24,88.28,87.08
16-Oct-09,87.67,87.57,88.31,87.15
19-Oct-09,88.06,87.59,88.24,87.11
20-Oct-09,86.47,88.14,88.28,86.16
21-Oct-09,87.22,86.39,87.69,85.9
22-Oct-09,87.25,87.18,87.58,86.59
23-Oct-09,87.38,87.14,87.69,86.92
26-Oct-09,86.33,87.47,87.73,86.11
27-Oct-09,86.25,86.2,86.66,85.67
28-Oct-09,83.81,86.18,86.29,83.74
29-Oct-09,85.68,83.89,85.89,83.51
30-Oct-09,83.06,85.67,85.83,82.93
2-Nov-09,83.81,82.65,84.64,82.04
3-Nov-09,84.63,83.81,84.78,82.95
4-Nov-09,85.38,84.69,86.02,84.32
5-Nov-09,85.15,85.36,85.55,84.3
6-Nov-09,83.73,85.04,85.38,83.31
9-Nov-09,85.22,83.89,85.35,83.5
10-Nov-09,85.61,85.18,85.72,84.51
11-Nov-09,85.94,85.55,86.19,85.01
12-Nov-09,85.63,85.92,86.37,85.21
13-Nov-09,85.41,85.51,85.92,84.92
16-Nov-09,85.09,84.93,85.75,84.8
17-Nov-09,84.97,84.97,85.21,84.06
18-Nov-09,84.77,84.91,85.28,84.52
19-Nov-09,83.72,84.72,84.8,82.97
20-Nov-09,83.12,83.64,83.88,82.81
23-Nov-09,84.23,82.94,84.58,82.88
24-Nov-09,83.62,84.23,84.36,83.26
25-Nov-09,83.53,83.63,83.95,83.1
26-Nov-09,81.59,83.52,83.64,81.41
27-Nov-09,81.35,81.66,81.88,79.89
30-Nov-09,81.81,81.89,82.33,81.16
1-Dec-09,82.8,81.72,83.36,81.56
2-Dec-09,83.2,82.9,83.77,82.69
3-Dec-09,83.62,83.1,84.08,83.05
4-Dec-09,85.52,83.51,85.84,83.18
7-Dec-09,85.08,85.43,85.53,84.46
8-Dec-09,83.14,85.04,85.17,82.72
9-Dec-09,83.31,83.11,83.51,82.25
10-Dec-09,83.93,83.28,84.23,82.95
11-Dec-09,84.01,83.95,85.2,83.79
14-Dec-09,83.67,83.85,84.4,82.93
15-Dec-09,84.44,83.6,84.75,83.55
16-Dec-09,84.62,84.45,84.84,84.11
17-Dec-09,83.98,84.58,84.76,83.64
18-Dec-09,84.74,83.95,85.11,83
21-Dec-09,85.81,84.67,86.12,84.46
22-Dec-09,86.78,85.7,87.11,85.52
23-Dec-09,87.44,86.77,87.55,86.59
24-Dec-09,87.18,87.37,87.67,86.91
25-Dec-09,86.84,87.15,87.25,86.81
28-Dec-09,87.84,87.17,87.93,87.02
29-Dec-09,88.2,87.87,88.55,87.73
30-Dec-09,87.67,88.13,88.33,87.33
31-Dec-09,88.31,87.49,89.1,87.39
1-Jan-10,88.43,88.2,88.44,88.18
4-Jan-10,88.88,88.4,89.52,88.1
5-Jan-10,88.2,88.75,89.02,87.87
6-Jan-10,89.5,88.29,89.73,87.93
7-Jan-10,90.19,89.42,90.44,88.93
8-Jan-10,89.92,90.12,90.61,89.09
11-Jan-10,89.06,89.98,90.16,88.85
12-Jan-10,87.5,89.13,89.31,87.23
13-Jan-10,88.65,87.57,88.88,87.29
14-Jan-10,89.11,88.66,89.34,88.4
15-Jan-10,88.22,89.07,89.21,88.05
18-Jan-10,88.45,88.04,88.62,87.93
19-Jan-10,88.41,88.41,88.55,87.81
20-Jan-10,87.22,88.34,88.45,86.73
21-Jan-10,85.91,87.14,87.85,85.71
22-Jan-10,84.97,85.98,86.5,84.79
25-Jan-10,85.25,85.35,85.69,84.79
26-Jan-10,84.36,85.3,85.87,83.71
27-Jan-10,84.6,84.32,84.62,83.6
28-Jan-10,84.28,84.42,85.68,84.09
29-Jan-10,84.4,84.23,85.43,83.82
1-Feb-10,85.37,83.85,85.47,83.83
2-Feb-10,85.4,85.33,85.94,84.93
3-Feb-10,85.66,85.39,86.11,85.25
4-Feb-10,82.96,85.57,85.9,82.35
5-Feb-10,83.62,82.85,84.19,82.45
8-Feb-10,83.08,83.72,84.05,83
9-Feb-10,83.97,83.01,84.3,82.76
10-Feb-10,84.65,84.03,84.85,83.56
11-Feb-10,85.42,84.55,85.69,84.48
12-Feb-10,85.64,85.42,86.04,84.74
15-Feb-10,85.77,85.69,85.99,85.5
16-Feb-10,86.3,85.76,86.92,85.61
17-Feb-10,87.34,86.31,87.39,86.14
18-Feb-10,87.56,87.13,87.89,86.45
19-Feb-10,88.1,87.76,88.34,87.11
22-Feb-10,87.39,88.06,88.47,87.11
23-Feb-10,85.47,87.37,87.66,85.01
24-Feb-10,85.53,85.4,85.75,84.91
25-Feb-10,84,85.48,85.84,83.13
26-Feb-10,84.4,84.05,84.59,83.68
1-Mar-10,85.52,84.21,85.78,84.18
2-Mar-10,85.64,85.52,86.54,85.38
3-Mar-10,85.75,85.72,86.25,85.43
4-Mar-10,86.34,85.69,86.68,85.23
5-Mar-10,87.62,86.39,88.23,86.21
8-Mar-10,87.81,87.91,88.32,87.62
9-Mar-10,87.65,87.81,87.97,86.91
10-Mar-10,88.25,87.61,88.75,87.37
11-Mar-10,88.41,88.25,88.57,87.49
12-Mar-10,88.82,88.32,89.6,88.15
15-Mar-10,88.87,89.11,89.33,88.29
16-Mar-10,89.06,88.76,89.37,88.29
17-Mar-10,89.41,88.98,89.72,88.78
18-Mar-10,89.04,89.43,89.57,88.71
19-Mar-10,89,89.03,90.1,88.68
22-Mar-10,88.52,89.08,89.3,87.71
23-Mar-10,88.98,88.47,89.1,88.21
24-Mar-10,89.91,88.9,90.19,88.8
25-Mar-10,90.46,89.94,91.16,89.63
26-Mar-10,90.06,90.44,90.79,89.69
29-Mar-10,90.55,90.06,91.05,89.88
30-Mar-10,91,90.61,91.53,90.1
31-Mar-10,92.06,90.99,92.16,90.89
1-Apr-10,93.09,91.99,93.29,91.91
2-Apr-10,93.55,93.01,93.86,92.54
5-Apr-10,94.15,93.93,94.28,93.52
6-Apr-10,93.58,94.13,94.22,93.39
7-Apr-10,92.85,93.64,94.31,92.58
8-Apr-10,93.21,92.74,93.25,91.96
9-Apr-10,92.91,93.12,93.84,92.51
12-Apr-10,93,92.63,93.24,92.44
13-Apr-10,93.11,92.94,93.17,92.09
14-Apr-10,93.32,93.03,94.01,92.93
15-Apr-10,92.83,93.3,93.81,92.59
16-Apr-10,91.03,92.82,93,90.39
19-Apr-10,91.11,90.5,91.14,89.91
20-Apr-10,93.41,91.1,93.61,90.97
21-Apr-10,93.16,93.37,94.02,92.89
22-Apr-10,93.41,93.1,93.67,92.4
23-Apr-10,93.97,93.35,94.17,93.01
26-Apr-10,93.9,94.14,94.54,93.75
27-Apr-10,91.53,93.91,94.07,91.14
28-Apr-10,93.15,91.51,93.64,91.5
29-Apr-10,93.47,93.23,94.03,92.75
30-Apr-10,92.22,93.51,94.19,92.11
3-May-10,93.55,92.38,93.68,92.13
4-May-10,92.36,93.57,93.96,91.96
5-May-10,91.07,92.35,92.73,90.61
6-May-10,86.2,91.01,91.33,82.01
7-May-10,87.84,86.24,89.95,85.38
10-May-10,91.19,89.45,91.53,88.45
11-May-10,90.72,91.09,91.72,89.71
12-May-10,91.41,90.87,91.85,90.23
13-May-10,90.82,91.42,92.56,90.73
14-May-10,89.34,90.67,91.12,88.46
17-May-10,89.81,89.11,89.81,87.93
18-May-10,88.56,89.77,90.58,88.48
19-May-10,87.84,88.45,88.69,86.32
20-May-10,83.7,88.06,88.13,83.01
21-May-10,84.99,83.13,85.61,83.04
24-May-10,84.72,84.81,85.88,84.16
25-May-10,84.76,84.91,84.97,82.36
26-May-10,83.91,84.79,85.52,83.77
27-May-10,86.87,83.84,86.92,83.81
28-May-10,86.4,86.67,87.41,85.98
31-May-10,87.32,86.46,87.83,86.15
1-Jun-10,86.25,87.36,87.66,85.8
2-Jun-10,88.73,86.2,88.9,86.14
3-Jun-10,89.12,88.78,89.72,88.15
4-Jun-10,86.5,88.98,89.55,86.15
7-Jun-10,86.09,86.5,87.57,85.16
8-Jun-10,87.38,86.14,87.41,85.78
9-Jun-10,87.38,87.39,88.38,86.74
10-Jun-10,88.65,87.35,88.81,87.18
11-Jun-10,88.74,88.63,89.08,87.95
14-Jun-10,88.53,88.66,89.83,88.38
15-Jun-10,89.12,88.57,89.39,87.94
16-Jun-10,89.16,89.27,89.59,88.2
17-Jun-10,88.53,89.09,89.37,87.6
18-Jun-10,88.78,88.48,88.93,87.75
21-Jun-10,88.82,88.61,90.06,88.46
22-Jun-10,87.99,88.85,89.19,87.72
23-Jun-10,86.46,87.89,88.18,86.01
24-Jun-10,85.83,86.5,86.7,85.22
25-Jun-10,86.16,85.8,86.53,85.64
28-Jun-10,86.28,86.24,86.61,85.85
29-Jun-10,83.96,86.2,86.4,83.59
30-Jun-10,83.05,83.87,84.81,82.95
1-Jul-10,82.75,83.03,83.31,81.56
2-Jul-10,82.59,82.81,83.56,81.93
5-Jul-10,82.5,82.46,83.18,82.14
6-Jul-10,83.14,82.45,83.54,81.83
7-Jul-10,83.75,83.02,83.82,82.03
8-Jul-10,84.72,83.7,85.39,83.58
9-Jul-10,85.77,84.7,86.01,84.52
12-Jul-10,85.49,85.84,86.44,85.05
13-Jul-10,86.03,85.52,86.17,85.14
14-Jul-10,85.74,86,86.48,85.04
15-Jul-10,84.23,85.65,85.87,83.51
16-Jul-10,81.88,84.18,84.28,81.69
19-Jul-10,82.24,81.85,83,81.71
20-Jul-10,83.91,82.2,83.95,81.93
21-Jul-10,83.02,83.81,84.25,82.76
22-Jul-10,83.81,82.81,84.12,82.22
23-Jul-10,84.41,83.85,84.49,83.37
26-Jul-10,84.22,84.2,84.78,83.74
27-Jul-10,84.89,84.21,85.47,84.05
28-Jul-10,84.19,84.87,85.53,83.96
29-Jul-10,83.78,84.08,84.73,83.33
30-Jul-10,83.97,83.84,84.26,83.02
2-Aug-10,84.53,83.9,84.97,83.83
3-Aug-10,83.8,84.48,84.72,83.47
4-Aug-10,84.78,83.75,84.92,83.14
5-Aug-10,84.38,84.78,85.34,84.18
6-Aug-10,83.21,84.39,84.89,82.67
9-Aug-10,83.66,83.11,83.78,82.9
10-Aug-10,82.88,83.62,83.8,82.39
11-Aug-10,81.41,82.87,82.95,81.07
12-Aug-10,82.5,81.38,82.53,81.03
13-Aug-10,82.69,82.36,83.23,82.04
16-Aug-10,81.78,82.78,82.91,81.44
17-Aug-10,82.85,81.75,83.09,81.5
18-Aug-10,83.04,82.81,83.22,82.47
19-Aug-10,82.06,82.96,83.54,81.76
20-Aug-10,81.72,81.94,82.31,81.12
23-Aug-10,80.85,81.54,81.77,80.76
24-Aug-10,79.16,80.89,81.01,78.4
25-Aug-10,79.81,79.26,80.08,78.84
26-Aug-10,79.85,79.8,80.43,79.67
27-Aug-10,81.06,79.88,81.2,79.29
30-Aug-10,79.8,81.31,82.03,79.68
31-Aug-10,79.09,79.84,79.9,78.52
1-Sep-10,80.41,79.02,80.75,78.87
2-Sep-10,80.04,80.34,80.53,79.71
3-Sep-10,81.16,80.05,81.71,79.74
6-Sep-10,81.3,81.16,81.54,80.96
7-Sep-10,79.96,81.27,81.36,79.86
8-Sep-10,80.9,79.98,81.16,79.45
9-Sep-10,81.06,80.85,81.38,80.42
10-Sep-10,81.16,81.06,81.75,81
13-Sep-10,81.44,81.39,81.84,81.1
14-Sep-10,80.84,81.43,81.5,80.6
15-Sep-10,83.57,80.77,83.59,80.67
16-Sep-10,83.58,83.59,83.75,82.87
17-Sep-10,83.06,83.56,84.13,82.73
20-Sep-10,83.34,82.97,83.58,82.81
21-Sep-10,82.92,83.2,83.31,82.56
22-Sep-10,82.06,82.97,83.13,81.43
23-Sep-10,81.65,82.04,82.34,81.17
24-Sep-10,82.2,81.56,82.69,81.53
27-Sep-10,81.88,82.31,82.47,81.76
28-Sep-10,81.43,81.77,81.93,80.95
29-Sep-10,81.08,81.35,81.84,80.85
30-Sep-10,81.1,81.06,81.69,80.46
1-Oct-10,81.57,81.07,81.86,80.76
4-Oct-10,81.47,81.61,82.22,81.17
5-Oct-10,81.91,81.49,82.15,81.36
6-Oct-10,82,81.88,82.33,81.59
7-Oct-10,80.95,81.97,82.17,80.69
8-Oct-10,81.05,80.8,81.38,80.22
11-Oct-10,80.96,80.84,81.29,80.5
12-Oct-10,80.96,80.94,81.25,80.31
13-Oct-10,81.5,80.95,81.75,80.84
14-Oct-10,81.1,81.5,81.65,80.78
15-Oct-10,80.66,81.09,81.25,80.28
18-Oct-10,79.89,80.37,80.52,79.4
19-Oct-10,79,79.85,80.03,78.71
20-Oct-10,79.42,78.99,79.49,78.63
21-Oct-10,79.25,79.42,79.72,78.85
22-Oct-10,79.31,79.22,79.55,78.8
25-Oct-10,79.27,79.36,79.47,78.86
26-Oct-10,79.53,79.22,79.67,79.08
27-Oct-10,79.5,79.47,79.85,78.88
28-Oct-10,79.35,79.51,79.61,78.81
29-Oct-10,78.91,79.37,79.52,78.68
1-Nov-10,79.23,78.76,79.89,78.73
2-Nov-10,79.94,79.21,80.21,79.2
3-Nov-10,80.64,79.9,80.93,79.8
4-Nov-10,80.52,80.72,80.85,80.05
5-Nov-10,81.23,80.51,81.45,80.1
8-Nov-10,80.88,81.18,81.29,80.58
9-Nov-10,81.19,80.86,81.53,80.16
10-Nov-10,82.3,81.06,82.56,80.85
11-Nov-10,82.26,82.2,82.41,81.79
12-Nov-10,81.77,82.22,82.3,80.56
15-Nov-10,82.38,81.47,82.53,81.39
16-Nov-10,81.53,82.37,82.62,81.3
17-Nov-10,81.17,81.47,81.81,81.11
18-Nov-10,81.84,81.16,82.32,81.1
19-Nov-10,81.98,81.88,82.14,81.5
22-Nov-10,81.78,82.09,82.5,81.6
23-Nov-10,81.28,81.72,82.22,80.67
24-Nov-10,82.66,81.17,82.77,81.09
25-Nov-10,82.78,82.65,83.03,82.4
26-Nov-10,82.44,82.8,83.16,81.67
29-Nov-10,82.73,82.63,82.81,82.13
30-Nov-10,81.53,82.73,82.81,81.09
1-Dec-10,82.78,81.47,83.1,81.31
2-Dec-10,83.56,82.76,83.75,82.48
3-Dec-10,82.32,83.6,83.71,81.91
6-Dec-10,82.25,82.25,82.64,81.97
7-Dec-10,82.5,82.2,82.81,81.75
8-Dec-10,83.12,82.39,83.52,82.37
9-Dec-10,82.82,83.07,83.28,82.69
10-Dec-10,83.1,82.83,83.23,82.53
13-Dec-10,82.77,83.09,83.78,82.54
14-Dec-10,83.11,82.68,83.31,82.25
15-Dec-10,83.88,83.05,84.24,82.98
16-Dec-10,83.48,83.82,84.02,83.42
17-Dec-10,82.85,83.46,83.64,82.76
20-Dec-10,82.33,83,83.06,81.95
21-Dec-10,82.35,82.32,82.5,81.9
22-Dec-10,82.43,82.38,82.58,81.98
23-Dec-10,82.2,82.45,82.67,81.65
24-Dec-10,82.22,82.16,82.55,82.03
27-Dec-10,82.24,82.2,82.68,81.97
28-Dec-10,82.38,82.19,82.52,81.75
29-Dec-10,81.62,82.34,82.44,81.51
30-Dec-10,81.57,81.54,81.89,81.17
31-Dec-10,81.39,81.48,81.84,81.28
3-Jan-11,82.28,81.59,82.56,81.4
4-Jan-11,82.16,82.22,82.91,81.38
5-Jan-11,83.54,82.08,83.85,81.82
6-Jan-11,83.62,83.54,83.82,83.1
7-Jan-11,83.68,83.59,84.41,83.12
10-Jan-11,83.29,83.81,83.85,82.9
11-Jan-11,84.03,83.23,84.33,83.18
12-Jan-11,84.17,84.01,84.73,83.78
13-Jan-11,83.74,84.11,84.31,83.41
14-Jan-11,83.85,83.66,84.05,82.86
17-Jan-11,83.79,83.78,84.64,83.23
18-Jan-11,83.3,83.79,83.99,83.1
19-Jan-11,82.4,83.26,83.48,82.14
20-Jan-11,83.22,82.3,83.37,82.15
21-Jan-11,83.08,83.2,83.56,82.87
24-Jan-11,83.01,83.02,83.54,82.78
25-Jan-11,82.52,82.99,83.22,82
26-Jan-11,82.7,82.45,82.98,82.19
27-Jan-11,83.39,82.67,83.62,82.4
28-Jan-11,82.03,83.41,83.5,81.93
31-Jan-11,82,81.85,82.46,81.43
1-Feb-11,82.09,81.93,82.3,81.55
2-Feb-11,82.55,82.04,82.85,82.01
3-Feb-11,82.37,82.47,82.98,82.14
4-Feb-11,83.21,82.36,83.4,82.14
7-Feb-11,83.11,83.09,83.73,83
8-Feb-11,82.73,83.05,83.23,82.31
9-Feb-11,82.89,82.69,83.18,82.6
10-Feb-11,83.6,82.84,83.78,82.7
11-Feb-11,84.42,83.57,84.66,83.53
14-Feb-11,84.27,84.4,84.67,84.07
15-Feb-11,84.65,84.14,85.18,84.12
16-Feb-11,84.93,84.62,85.15,84.51
17-Feb-11,84.63,84.9,85.19,84.37
18-Feb-11,84.22,84.59,84.95,84.07
21-Feb-11,84.59,84.28,84.69,84.12
22-Feb-11,83.61,84.55,84.95,83.37
23-Feb-11,83.37,83.51,83.93,82.81
24-Feb-11,83.31,83.34,83.47,82.61
25-Feb-11,83.55,83.29,83.62,83.11
28-Feb-11,84.16,83.39,84.31,83.38
1-Mar-11,84.06,84.17,84.74,83.86
2-Mar-11,84.2,83.95,84.39,83.73
3-Mar-11,84.75,84.16,84.8,83.83
4-Mar-11,84.66,84.76,85.42,84.49
7-Mar-11,84.54,84.52,84.78,84.2
8-Mar-11,85.12,84.51,85.21,84.39
9-Mar-11,85.42,85.07,85.6,85.02
10-Mar-11,85,85.41,85.65,84.84
11-Mar-11,84.27,84.98,85.44,83.55
14-Mar-11,83.82,84.2,84.6,83.04
15-Mar-11,81.99,83.85,84.14,80.93
16-Mar-11,78.9,81.94,82.58,78.73
17-Mar-11,80.03,78.11,80.53,77.78
18-Mar-11,81.88,80.15,83.55,80.15
21-Mar-11,82.85,81.95,83.41,81.92
22-Mar-11,82.54,82.91,83.2,82.41
23-Mar-11,82.44,82.56,82.71,82.08
24-Mar-11,82.94,82.5,83.13,82.29
25-Mar-11,82.92,82.96,83.53,82.78
28-Mar-11,83.59,82.82,83.9,82.82
29-Mar-11,84.68,83.52,84.76,83.31
30-Mar-11,85.3,84.6,85.87,84.46
31-Mar-11,85.71,85.3,85.83,84.92
1-Apr-11,87.24,85.76,87.79,85.7
4-Apr-11,86.96,87.2,87.66,86.58
5-Apr-11,88.15,86.99,88.18,86.87
6-Apr-11,88.98,88.11,89.32,88.08
7-Apr-11,88.63,88.91,89.11,87.88
8-Apr-11,88.65,88.61,89.58,88.41
11-Apr-11,88.51,88.8,89.19,88.27
12-Apr-11,86.86,88.46,88.75,86.49
13-Apr-11,87.1,86.84,87.76,86.62
14-Apr-11,86.92,87.13,87.25,85.83
15-Apr-11,86.6,86.91,87.25,86.07
18-Apr-11,85.72,86.67,86.77,84.53
19-Apr-11,86.39,85.49,86.64,85.21
20-Apr-11,86.58,86.37,87.22,86.14
21-Apr-11,85.89,86.58,86.81,85.65
22-Apr-11,85.72,85.87,86.25,85.61
25-Apr-11,85.76,85.91,86.45,85.49
26-Apr-11,85.66,85.71,86.29,85.32
27-Apr-11,86.53,85.71,86.63,85.44
28-Apr-11,85.71,86.51,86.68,85.53
29-Apr-11,86,85.76,86.08,85.22
2-May-11,85.42,85.78,86.14,85.26
3-May-11,84.97,85.43,85.72,84.55
4-May-11,84.1,84.94,85.25,83.77
5-May-11,82.86,84.02,84.27,82.26
6-May-11,83.43,82.99,84.47,82.71
9-May-11,83.43,83.5,83.95,83.12
10-May-11,84.42,83.27,84.58,83.06
11-May-11,84.34,84.41,85.31,83.72
12-May-11,84.1,84.44,84.6,83.26
13-May-11,83.44,84.1,84.31,82.76
16-May-11,82.91,83.42,83.69,82.61
17-May-11,83.77,82.9,84.14,82.72
18-May-11,84.24,83.74,84.28,83.09
19-May-11,84.35,84.18,85.03,84.01
20-May-11,83.88,84.35,84.68,83.59
23-May-11,83.85,83.95,84.09,83.03
24-May-11,83.97,83.8,84.2,83.51
25-May-11,83.84,83.94,84.16,83.3
26-May-11,83.13,83.88,84.01,82.7
27-May-11,82.73,83.13,83.25,82.56
30-May-11,82.85,82.61,82.94,82.52
31-May-11,84.19,82.83,84.57,82.67
1-Jun-11,82.77,84.08,84.28,82.68
2-Jun-11,82.93,82.71,83.22,82.33
3-Jun-11,82.08,82.95,83.09,81.32
6-Jun-11,81.8,81.95,82.29,81.51
7-Jun-11,82.16,81.67,82.46,81.66
8-Jun-11,81.59,82.18,82.39,81.17
9-Jun-11,82.52,81.58,82.64,81.42
10-Jun-11,81.97,82.55,82.64,81.8
13-Jun-11,82.18,82.04,82.54,81.79
14-Jun-11,83.1,82.17,83.31,81.95
15-Jun-11,82.75,83.09,83.5,82.2
16-Jun-11,82.1,82.69,82.83,81.49
17-Jun-11,81.73,82.09,82.26,81.42
20-Jun-11,81.91,81.6,82.11,81.21
21-Jun-11,82.53,81.9,82.67,81.65
22-Jun-11,82.46,82.49,82.76,82.06
23-Jun-11,82.31,82.45,82.88,81.91
24-Jun-11,81.37,82.23,82.39,81.27
27-Jun-11,82.02,81.43,82.08,81.25
28-Jun-11,82.61,82.02,82.69,81.69
29-Jun-11,83.26,82.6,83.54,82.4
30-Jun-11,83.58,83.25,83.89,82.93
1-Jul-11,84.31,83.51,84.38,83.49
4-Jul-11,84.06,84.21,84.4,83.83
5-Jul-11,84.22,84.03,84.53,84
6-Jul-11,83.79,84.17,84.31,83.36
7-Jul-11,84.75,83.8,84.96,83.66
8-Jul-11,83.87,84.67,85.08,83.3
11-Jul-11,82.85,83.66,83.95,82.65
12-Jul-11,81.57,82.89,83,80.97
13-Jul-11,82.41,81.9,82.72,81.86
14-Jul-11,82.45,82.28,82.93,81.8
15-Jul-11,82.97,82.43,83.04,82.16
18-Jul-11,82.38,82.84,82.98,82.07
19-Jul-11,83.27,82.34,83.47,82.29
20-Jul-11,83.15,83.28,83.5,82.89
21-Jul-11,83.11,83.17,83.63,82.84
22-Jul-11,82.83,83.13,83.41,82.22
25-Jul-11,82.67,82.51,83.02,82.1
26-Jul-11,82.55,82.61,83.13,82.31
27-Jul-11,82.13,82.58,82.73,81.98
28-Jul-11,81.95,82.09,82.3,81.6
29-Jul-11,80.35,81.86,81.96,80.19
1-Aug-11,80.78,80.98,81.99,79.56
2-Aug-11,80.19,80.93,81.41,80.04
3-Aug-11,80.1,80.4,80.72,79.61
4-Aug-11,80.66,80.1,82.72,80.02
5-Aug-11,79.88,80.74,81.17,79.57
8-Aug-11,78.31,79.56,79.94,77.97
9-Aug-11,78.66,78.35,78.84,76.88
10-Aug-11,77.37,78.94,79.12,76.83
11-Aug-11,78.03,77.22,78.11,76.77
12-Aug-11,77.7,77.99,78.22,77.25
15-Aug-11,78.41,77.77,78.52,77.49
16-Aug-11,78.19,78.35,78.5,77.64
17-Aug-11,78.19,78.14,78.34,77.74
18-Aug-11,77.34,78.1,78.22,76.9
19-Aug-11,77.31,77.18,77.7,76.95
22-Aug-11,77.57,77.41,78.16,77.22
23-Aug-11,77.62,77.55,77.87,77.18
24-Aug-11,77.94,77.61,78.09,77.24
25-Aug-11,78.43,77.9,78.86,77.72
26-Aug-11,78.07,78.37,78.52,77.12
29-Aug-11,78.7,78.13,78.94,77.92
30-Aug-11,78.41,78.68,78.88,78.08
31-Aug-11,78.36,78.34,78.92,78.05
1-Sep-11,78.79,78.34,79.15,78.32
2-Sep-11,77.92,78.76,78.9,77.86
5-Sep-11,77.67,77.89,78.02,77.35
6-Sep-11,78.37,77.65,78.57,77.34
7-Sep-11,78.52,78.3,78.59,77.9
